m2id,big5_item_n,big5_item_e,big5_item_o,big5_item_c,big5_item_a,big5_scale_neuroticism,big5_scale_extraversion,big5_scale_openness,big5_scale_conscientiousness,big5_scale_agreeableness
11157,0.07142857142857142,2.375,1.502212,1,5,3.8,2.6,3.75,4,3
11158,0.2857142857142857,1.4444444444444444,1.4123183333333333,1.5,4.923076923076923,3.8,3.8,2.75,3.5,3.57142857142859
11159,1,1.375,2.0500945454545456,1.5,4.923076923076923,3.6,3.8,1.5,3.5,3.28571428571427
11160,0.8,2.111111111111111,1.413728,1,4.769230769230769,4,2.8,2.25,4,3.14285714285714
11161,1,1.2222222222222223,2.008103636363636,1.25,5,4,4,1,3.75,3.42857142857141
11162,1.2857142857142858,1.625,1.8798858333333333,1,3.8461538461538463,3.6,3.2,2.75,4,3.42857142857141
11163,1.6666666666666667,1.75,2.010267,2,4.923076923076923,3.2,3,3,3,3.42857142857141
11164,0.2857142857142857,1.4444444444444444,0.910363,1,5.538461538461538,3.8,4,1.75,4,3.85714285714286
11165,1.4285714285714286,1.7777777777777777,2.4177175,1.25,4.538461538461538,3.4,3.2,1.5,3.75,3.14285714285714
11166,0.7142857142857143,1.7777777777777777,2.003645,1.75,5.3076923076923075,3.6,2.8,2.5,3.25,3.14285714285714
11167,1.5,2,1.296750909090909,2,4.076923076923077,3.8,3,2.75,3,3.28571428571427
11168,1,2,2.01124,1.25,4.769230769230769,3.8,3,1.25,3.75,3.28571428571427
11169,0.6428571428571429,2.125,2.111937,1.25,4.153846153846154,3.4,2.6,1.75,3.75,3.14285714285714
11170,1.3571428571428572,1.5555555555555556,1.2893733333333333,1.5,4.6923076923076925,4,4,2.25,3.5,3.42857142857141
11171,0.9285714285714286,1.7777777777777777,2.277689090909091,1,4.461538461538462,3,3.6,3,4,2.71428571428573
11172,0.5,1.5,1.4784627272727273,1.5,4.923076923076923,3.8,3.2,2,3.5,3.14285714285714
11173,1.2666666666666666,2.6666666666666665,2.1948316666666665,1.25,4.615384615384615,2.8,2.4,2.25,3.75,2.14285714285714
11174,1.0714285714285714,1.5,1.8961072727272728,2,4.6923076923076925,4,3.2,2,3,2.42857142857141
11175,,,,,,,,,,
11176,1.5333333333333334,1.875,1.2367483333333333,2.25,4.153846153846154,3.2,3.2,2,2.75,3.42857142857141
11177,0.7857142857142857,2.25,2.6195809090909092,1.25,4.538461538461538,3,2.6,2.5,3.75,2
11178,1.2142857142857142,1.5,2.1395025,1.25,4.846153846153846,2.4,3.4,1.75,3.75,2.28571428571427
11179,1.2666666666666666,1.5555555555555556,1.7547536363636362,1.25,5.076923076923077,3.8,3.4,1,3.75,3.14285714285714
11181,0.8666666666666667,1.4444444444444444,1.5310263636363637,2,4.076923076923077,4,4,3,3,4
11182,,,,,,,,,,
11183,1.5,2,1.5488618181818181,1.25,4.153846153846154,2.8,2.6,2.75,3.75,2.71428571428573
11184,0.42857142857142855,1.125,3.6905508333333334,1.25,5,4,4,1.75,3.75,3.71428571428573
11185,1.4,1.625,1.4772836363636364,1.75,5.153846153846154,3.6,3.4,3,3.25,3
11186,1,1.875,1.85828,1.75,5.384615384615385,3.8,3.4,1.25,3.25,2.57142857142859
11187,0.4,2.375,1.7360791666666666,2,4.384615384615385,4,2.6,2.25,3,2.85714285714286
11190,1,1.5555555555555556,8.574129090909091,1.5,4,4,3.8,3.5,3.5,4
11191,1.2142857142857142,2.25,2.0699324999999997,1.75,4.538461538461538,3.8,2.6,1.75,3.25,3
11192,2.142857142857143,1.8888888888888888,1.7443033333333333,2.25,5.076923076923077,3,3,2.5,2.75,2.71428571428573
11193,1,1.6666666666666667,1.2038,1.5,4.384615384615385,3.8,3.8,3.25,3.5,3.42857142857141
11194,,,,,,,,,,
11196,1.3333333333333333,2.2857142857142856,1.7100518181818183,2,4.615384615384615,3,2.5,2,3,3
11198,,,,,,,,,,
11199,,,,,,,,,,
11200,1.3076923076923077,1.875,1.413079,1.5,5,4,3,1.75,3.5,3.14285714285714
11202,1,2.25,1.755692,1.25,4.769230769230769,3.6,2.6,2,3.75,2.85714285714286
11203,,,,,,,,,,
11205,1.3333333333333333,1.7142857142857142,,1.3333333333333333,4.4,2.33333333333333,2.66666666666667,3.5,3.66666666666667,
11207,0.7857142857142857,1.4285714285714286,1.808732,1,4.7272727272727275,4,3.75,4,4,3
11208,1.5,1,9.588838181818181,1.25,4.846153846153846,3.6,4,1.25,3.75,3.14285714285714
11209,1.2666666666666666,1.5,1.3463718181818183,1,4.6923076923076925,4,3.4,1.5,4,3.85714285714286
11210,1.5,1.3333333333333333,1.4962372727272728,1.25,4.538461538461538,4,4,1.25,3.75,3.85714285714286
11211,,,,,,,,,,
11212,0.9333333333333333,2,1.4402089999999999,1.5,4.769230769230769,4,3,3.25,3.5,3.85714285714286
11214,,,,,,,,,,
11216,,,,,,,,,,
11218,1.9333333333333333,2.5555555555555554,1.8764772727272727,1.75,4.153846153846154,3.6,2.8,2.25,3.25,3
11219,0.6666666666666666,1.4444444444444444,1.314772,1.5,5.538461538461538,4,3.8,2.25,3.5,3.16666666666667
11221,1,2.125,2.0156554545454544,1.5,4.538461538461538,3.6,2.8,1.75,3.5,2.71428571428573
11222,1.5714285714285714,1.7777777777777777,1.9058633333333332,1.75,4,3.6,3.4,2.75,3.25,3.28571428571427
11223,0.42857142857142855,1.4444444444444444,9.973556363636364,1,5.6923076923076925,4,3.8,1.75,4,3.42857142857141
11224,0.8571428571428571,1.3333333333333333,1.3194508333333332,1.25,5.384615384615385,4,4,1.5,3.75,3
11225,0.8666666666666667,1.8888888888888888,2.018437272727273,2.5,4.615384615384615,3.6,3,3.75,2.5,2
11226,0.5714285714285714,1.4444444444444444,2.0890845454545452,2,5.666666666666667,3.8,3.6,2.5,3,2.42857142857141
11228,0.4,1.75,2.0037072727272727,1.25,4.6923076923076925,3.2,3.2,3.25,3.75,2
11229,1.1333333333333333,2.5,2.6763618181818183,2,4.615384615384615,2.8,2.4,2.5,3,2.57142857142859
11230,1.7142857142857142,2.3333333333333335,2.097471666666667,1,4.461538461538462,3.6,2.8,2.25,4,2.42857142857141
11231,,,,,,,,,,
11235,,,,,,,,,,
11236,1.5,1.5,1.36878,1.5,4.923076923076923,3,3.2,1.75,3.5,3
11237,1.0714285714285714,1.875,1.347775,1.5,5.153846153846154,3.8,3,1.75,3.5,3
11238,,,,,,,,,,
11239,0.8666666666666667,3,2.6924816666666667,1.5,3.769230769230769,3,2,3.5,3.5,2.57142857142859
11240,1.5454545454545454,2.875,2.683690909090909,2.5,5.230769230769231,3,2,2.75,2.5,2.85714285714286
11241,,,,,,,,,,
11243,1,2,2.6303691666666666,2,4.6923076923076925,3,3.2,2,3,1.57142857142859
11244,2.7857142857142856,1.875,1.7091166666666666,1.5,2.8461538461538463,3,2.8,2.75,3.5,2.28571428571427
11245,-0.06666666666666667,2.111111111111111,1.70663,2,5.153846153846154,3.4,3,2.75,3,2.71428571428573
11247,,,,,,,,,,
11249,1.2857142857142858,1.7777777777777777,1.805979,1.75,5.076923076923077,4,3.2,3,3.25,2.57142857142859
11250,,,,,,,,,,
11254,1.1333333333333333,1.7777777777777777,2.239239090909091,1.75,5,3.6,3.4,2.5,3.25,2.28571428571427
11255,1.2,1.3333333333333333,1.472639090909091,1.75,4.230769230769231,4,3.8,3,3.25,3.85714285714286
11257,1.2857142857142858,1.875,3.653048181818182,1.5,4.538461538461538,3,3,2,3.5,2.28571428571427
11258,,2,,,,,3.5,,,
11259,1.8571428571428572,2.125,13.036883333333334,2,4.923076923076923,2.4,2.4,1.75,3,2.85714285714286
11260,1.0666666666666667,2.2222222222222223,1.011738,1.75,4.538461538461538,4,2.4,3,3.25,3.71428571428573
11261,,,,,,,,,,
11262,1.5714285714285714,2.3333333333333335,11.165176666666667,1.75,4.153846153846154,3.8,2.6,1,3.25,3
11264,0.9285714285714286,1.25,10.744996363636364,2.25,3.769230769230769,4,3.8,2.5,2.75,3
11265,0.26666666666666666,2.125,1.8293072727272728,2,4.923076923076923,3.2,2.75,3,3,2.28571428571427
11267,1.0666666666666667,1.5555555555555556,1.2544058333333334,1.25,4.923076923076923,3.4,3.6,1.5,3.75,3.28571428571427
11271,1.5833333333333333,2.4444444444444446,1.515705,1.5,3.230769230769231,3,2.8,3.5,3.5,3.28571428571427
11272,1.6,2.25,4.435741666666667,1.75,4.153846153846154,2,2.6,2.5,3.25,2.57142857142859
11273,1.7857142857142858,1.375,1.2373854545454546,1.5,4.461538461538462,3.4,3.8,2,3.5,3.42857142857141
11274,1.1333333333333333,1.75,1.6322054545454545,1.5,4.076923076923077,3.6,3,2,3.5,3.14285714285714
11276,1.0714285714285714,1.7142857142857142,1.2567309090909091,2,4.6923076923076925,3.8,3.4,3.5,3,3.71428571428573
11277,1,1.75,2.2724445454545457,1.75,4.153846153846154,3.8,3.2,2.5,3.25,2.85714285714286
11278,1.1428571428571428,2,1.4977336363636364,1,5.153846153846154,3.6,3.2,2,4,3
11281,0.14285714285714285,1.75,1.2976872727272728,1.25,5.461538461538462,3.8,3.6,2.5,3.75,3.28571428571427
11282,,,,,,,,,,
11283,0.5,1.4444444444444444,1.5203533333333332,1.5,5.230769230769231,4,3.8,1.75,3.5,3.57142857142859
11284,0.9333333333333333,2,1.7303118181818182,1.5,4.461538461538462,3.8,3,2.75,3.5,2.71428571428573
11286,0.9285714285714286,1.7777777777777777,2.366115,1,4.923076923076923,3.4,3.2,2,4,3.14285714285714
11287,1.0714285714285714,1.375,1.478245,1.5,5.538461538461538,3.6,3.6,2.5,3.5,3.14285714285714
11288,1.8571428571428572,1.6666666666666667,1.398840909090909,1.25,3.8461538461538463,3.2,3.6,1,3.75,3.71428571428573
11289,1,1.5,1.3595754545454546,1.5,4.384615384615385,4,3.4,2.5,3.5,3.57142857142859
11290,1.5,2.25,2.62191,2,4.3076923076923075,3.2,2.6,2.5,3,2
11291,,,,,,,,,,
11294,1.3571428571428572,2.2222222222222223,1.9402925,1.25,4.6923076923076925,4,2.8,2.25,3.75,3.71428571428573
11295,1.0714285714285714,1.125,1.1334063636363636,1,4.846153846153846,3.8,3.8,1.25,4,4
11297,,,,,,,,,,
11298,1.2142857142857142,2.375,2.52953,1.75,4.769230769230769,3,2.6,2.75,3.25,2
11300,0.6666666666666666,2.888888888888889,1.3524091666666667,1.25,4,3,2,3.75,3.75,3
11302,0.7142857142857143,1.2222222222222223,1.3469736363636364,1.25,4.666666666666667,4,4,3,3.75,3.71428571428573
11303,0.8571428571428571,2.3333333333333335,2.346172,1.75,4.230769230769231,3,2.6,2.5,3.25,3.14285714285714
11304,2.1818181818181817,1.8888888888888888,1.5188066666666666,1.5,4.769230769230769,3.8,3.6,1.75,3.5,3
11305,,,,,,,,,,
11308,1.1428571428571428,2.125,2.167689090909091,1.25,4.923076923076923,3,2.4,1.75,3.75,2.42857142857141
11309,0.8571428571428571,1,1.2889244444444445,1.75,4.076923076923077,4,4,1.5,3.25,3.85714285714286
11310,0.9285714285714286,2.2222222222222223,2.4178563636363637,1.75,4.461538461538462,3,2.8,2.75,3.25,2.71428571428573
11312,,,,,,,,,,
11313,1.3571428571428572,1.1111111111111112,3.0569463636363636,1.75,5.3076923076923075,3.6,4,1.75,3.25,2
11315,1.0714285714285714,1.4444444444444444,10.111240909090908,1,5.384615384615385,3.6,4,1.75,4,3.42857142857141
11317,1.0714285714285714,2.5,1.9842727272727272,1.75,4.923076923076923,3.2,2.6,2.75,3.25,2.71428571428573
11318,1.5,2.25,1.460269090909091,2,4.3076923076923075,3,2.8,2,3,3
11319,0.9333333333333333,2.2222222222222223,1.828348181818182,1.5,4.538461538461538,3.2,3,2.75,3.5,2.42857142857141
11321,,,,,,,,,,
11322,1.4,2.111111111111111,6.239481818181818,1.5,5,4,3.2,1.5,3.5,2.42857142857141
11323,0.8571428571428571,2.25,1.641760909090909,1.75,5.384615384615385,3,2.6,1.75,3.25,3
11324,1.3846153846153846,2,1.5673818181818182,1.5,4.923076923076923,3.2,3,2,3.5,2.85714285714286
11326,1.3571428571428572,1.5,1.5104899999999999,2.25,4.6923076923076925,2.8,3.4,2.5,2.75,3.71428571428573
11327,,,,,,,,,,
11328,0.7857142857142857,1.625,1.2045,1.5,4.6923076923076925,3.8,3.2,3,3.5,3.42857142857141
11329,1.0714285714285714,1.6666666666666667,10.124592727272727,1.75,4.6923076923076925,2.6,3.6,2.25,3.25,3.71428571428573
11330,1.2857142857142858,2.4444444444444446,2.20648,1,4.384615384615385,3.6,2.6,2,4,2.28571428571427
11331,1.5,1.5,1.562060909090909,1.75,5.166666666666667,3.8,3.6,2,3.25,2.71428571428573
11332,0.8571428571428571,2.3333333333333335,1.98414,2,5.3076923076923075,3,2.8,1.5,3,2.85714285714286
11333,0.8571428571428571,2,1.5151283333333334,2.25,5.153846153846154,3.6,3.2,2.25,2.75,2.71428571428573
11334,0.7142857142857143,1.4444444444444444,1.6324827272727274,1,4.230769230769231,3.4,3.6,3.25,4,2.71428571428573
11336,0.6428571428571429,2,1.5299975,2,5,3.2,2.8,1.75,3,3.14285714285714
11337,1.7142857142857142,2.3333333333333335,3.0363918181818184,2,5,4,2.6,3.25,3,3.42857142857141
11338,0.8,1.1111111111111112,5.653735454545455,1.5,4.3076923076923075,3.8,3.8,3.25,3.5,3.28571428571427
11339,0.21428571428571427,1.5555555555555556,1.782117,1.5,4.6923076923076925,4,3.4,2.75,3.5,3.42857142857141
11340,1,1.7142857142857142,2.4845854545454547,2.25,3.923076923076923,2.8,3,2.75,2.75,1.85714285714286
11341,,,,,,,,,,
11342,1.1428571428571428,1.4444444444444444,1.621369090909091,1.25,4.384615384615385,3.6,3.8,2.25,3.75,2.85714285714286
11343,1,1.8888888888888888,1.4404654545454545,1.25,5.384615384615385,3,3.4,1.25,3.75,3.57142857142859
11344,0.8,1.5555555555555556,1.5843475,1.5,5,3.8,3.4,2.25,3.5,2.85714285714286
11345,2,1.625,2.1274536363636365,1.5,4.230769230769231,2.8,3.4,2,3.5,3.28571428571427
11346,1.5714285714285714,1.75,1.4826627272727273,1.25,4.769230769230769,3.8,3.2,1.25,3.75,3.71428571428573
11347,0.42857142857142855,2,1.6390381818181818,1.5,5.3076923076923075,4,3.4,2.25,3.5,2.57142857142859
11348,0.9285714285714286,2.2222222222222223,2.0227981818181817,1.75,4.846153846153846,3.8,3,2.25,3.25,2.57142857142859
11349,1.3333333333333333,2,1.4431245454545454,1,4.076923076923077,2.8,3.2,3.75,4,3.42857142857141
11350,0.7857142857142857,1.4444444444444444,1.6552972727272728,1.25,4.6923076923076925,4,3.8,2.25,3.75,3.42857142857141
11351,0.6428571428571429,1.75,1.7020483333333334,1.5,4.6923076923076925,3.8,3.2,2.25,3.5,2.57142857142859
11352,3.090909090909091,1.5555555555555556,1.7516536363636364,1.75,4.6923076923076925,4,3.4,2,3.25,3
11353,,,,,,,,,,
11354,1.4285714285714286,2.4285714285714284,1.437411818181818,1,3.6923076923076925,3.2,2.5,2.25,4,3.14285714285714
11355,1.6428571428571428,1.5,1.3114554545454544,2.5,3.6923076923076925,3.4,3.4,1.5,2.5,3.57142857142859
11356,1.7142857142857142,1.875,1.976739090909091,1,4,3.2,3,2,4,3.14285714285714
11359,1.4285714285714286,1.5555555555555556,1.2811027272727273,1.5,4.769230769230769,4,4,2.75,3.5,3.28571428571427
11360,1.5714285714285714,2.25,1.995851,2.25,3.8461538461538463,3.4,2.8,2.25,2.75,2.57142857142859
11361,1,1.75,1.658935,1.25,4.769230769230769,3.4,3.6,1.25,3.75,3
11362,0.6,2,1.195656,1.5,4.538461538461538,4,2.8,2.25,3.5,3.57142857142859
11363,1.6666666666666667,1.4444444444444444,8.861965833333333,1.5,4.384615384615385,2.8,3.8,2.75,3.5,3
11365,0.5,1.625,1.564008,1.25,4.3076923076923075,3.2,3.2,3,3.75,3.57142857142859
11366,,,,,,,,,,
11368,1.4615384615384615,1.5,1.485288,1,4.615384615384615,3,3.4,1.75,4,3.14285714285714
11369,,,,,,,,,,
11370,1.3333333333333333,1.6666666666666667,1.9773908333333334,1,4.769230769230769,4,3.4,2.5,4,3.28571428571427
11371,1,1.75,5.780539090909091,1.25,4.076923076923077,3.8,3.2,1.75,3.75,3
11372,1.3333333333333333,1.875,1.8664677777777778,1.5,3.5384615384615383,2.8,3,2.75,3.5,3.28571428571427
11373,1.3571428571428572,1.8888888888888888,2.1751272727272726,2,4.846153846153846,3.8,3.2,2,3,2.14285714285714
11374,1.5,1.5,1.784346,1.5,4.615384615384615,3.8,3.4,1.5,3.5,3.28571428571427
11375,,,,,,,,,,
11380,1.7333333333333334,2.25,9.515525833333333,1.5,3.6923076923076925,2.6,2.6,2,3.5,3
11381,1.75,,,,,,,,,
11382,0.5714285714285714,1.7777777777777777,1.116056,1,4.923076923076923,3.6,3.6,1.75,4,3.85714285714286
11384,,,,,,,,,,
11385,1.5,1.2222222222222223,1.816978888888889,1.5,4.333333333333333,3.25,3.8,2.5,3.5,2.83333333333333
11386,1.2857142857142858,2.111111111111111,10.824727272727273,2.75,4.076923076923077,3.4,3,1.25,2.25,2.14285714285714
11389,0.7142857142857143,2,1.7792222222222223,1.25,5.153846153846154,3.8,3,3,3.75,3
11390,1.0714285714285714,1.8888888888888888,1.502896,1.5,5,4,3,1.5,3.5,3.14285714285714
11394,0.7333333333333333,2.25,1.9400045454545454,2.75,4.461538461538462,3,2.4,2.75,2.25,2.42857142857141
11395,1.0666666666666667,1.25,2.0648563636363635,1.5,3.8461538461538463,3.8,3.8,2.5,3.5,3.57142857142859
11396,0.7857142857142857,1.75,2.2337018181818182,2,4.769230769230769,3.2,3.6,1.75,3,3.85714285714286
11398,1.3571428571428572,1.625,1.8587854545454545,1.5,4.538461538461538,3.6,3.6,2.25,3.5,2.85714285714286
11399,0.5714285714285714,1.8888888888888888,1.4732045454545455,1,5,4,3.2,1.5,4,3.14285714285714
11401,1,2.2222222222222223,1.641019090909091,1.25,4.461538461538462,3.8,3,1.75,3.75,2.71428571428573
11404,0.5714285714285714,2.25,1.3538936363636362,1.25,4.230769230769231,3,2.6,2.25,3.75,3.42857142857141
11407,0.9333333333333333,2.2222222222222223,2.112033,1.25,4.6923076923076925,3.8,3.2,2.25,3.75,2.42857142857141
11408,0.8,1.375,1.830325,1.5,4.6923076923076925,3.8,3.6,2.75,3.5,2.85714285714286
11409,1.7142857142857142,1.875,11.813323,2.5,4.384615384615385,3.2,2.8,1,2.5,2.42857142857141
11411,1.1428571428571428,2.25,1.878379090909091,1,4.923076923076923,3.2,2.6,1.5,4,3.42857142857141
11412,1,2.5,2.7961,2.25,4.615384615384615,3,2.4,2.75,2.75,2.28571428571427
11413,2,1,0.7576933333333333,1.25,4,4,4,2.5,3.75,4
11414,0.7142857142857143,2.4444444444444446,1.9406225,1.25,4.923076923076923,3.6,2.4,2,3.75,2.42857142857141
11415,1.4285714285714286,1.375,1.6280554545454544,1.75,4.3076923076923075,3.4,3.6,2.25,3.25,3.28571428571427
11416,1.0714285714285714,1.125,10.739176363636364,1,5.461538461538462,3.4,3.8,1.5,4,3.71428571428573
11417,1.5714285714285714,1.75,2.2873218181818182,1,4.384615384615385,2.8,3,2.75,4,2.14285714285714
11418,0.5714285714285714,2.3333333333333335,1.9578172727272727,3,4.6923076923076925,3.8,2.6,1,2,2.28571428571427
11420,0.5714285714285714,2.625,3.2420408333333333,2,4.923076923076923,3.8,2,2.5,3,2.71428571428573
11421,2,1.75,2.15412,1.5,4.153846153846154,3,3,2,3.5,2.57142857142859
11423,0.6666666666666666,2.125,9.934876,1,4,3.8,2.6,2.5,4,3.28571428571427
11424,0.5,1.2857142857142858,1.0311254545454545,2.25,5.076923076923077,4,3.6,2,2.75,3.85714285714286
11425,0.07692307692307693,1.3333333333333333,2.086122,1.75,4.6923076923076925,4,4,2,3.25,3.28571428571427
11427,,,,,,,,,,
11429,0.7142857142857143,2.125,2.4256125,1,4.3076923076923075,2.8,2.6,2,4,2
11431,0.9285714285714286,1.125,1.0974536363636365,1.75,4.538461538461538,4,3.8,2.5,3.25,3.57142857142859
11433,0.7333333333333333,1.375,8.917183333333334,1.75,5.076923076923077,3.6,3.6,2.5,3.25,4
11434,1.1428571428571428,2.4444444444444446,1.5391299999999999,1.75,4.461538461538462,3,2.8,2,3.25,3
11435,1.3571428571428572,2.25,1.9094745454545454,1,3.076923076923077,2.2,3,1.25,4,2.71428571428573
11436,0.7142857142857143,2.111111111111111,3.034539166666667,1.5,5.076923076923077,3.6,2.8,2.25,3.5,3
11438,1.0714285714285714,1.5,1.7967345454545454,1.75,3.8461538461538463,2.6,3.6,1.5,3.25,2.71428571428573
11439,0.8571428571428571,1.4444444444444444,1.400808181818182,1,5.615384615384615,4,3.8,1.75,4,3.28571428571427
11440,1.9285714285714286,2,2.308029,2.5,4.846153846153846,3,3,2.25,2.5,2.14285714285714
11441,1.7142857142857142,2.5555555555555554,2.0009636363636365,1.25,4.384615384615385,3.6,2.2,2.5,3.75,2.28571428571427
11442,1.5714285714285714,2.375,1.9176154545454545,1,4.615384615384615,2.8,2.4,2.25,4,2.28571428571427
11444,0.8571428571428571,1.125,1.6202509090909092,1,4.769230769230769,4,3.8,1.5,4,3.14285714285714
11445,1.3571428571428572,1.5555555555555556,1.655367,2.25,4.230769230769231,4,3.6,2.75,2.75,3
11446,1.0714285714285714,1.75,1.1399391666666667,1.25,4.230769230769231,4,3.2,2,3.75,3.42857142857141
11448,0.3333333333333333,1.8888888888888888,9.521797272727273,2.5,5.230769230769231,3.2,3.8,3,2.5,2.85714285714286
11450,1.1538461538461537,2.125,2.4572511111111113,2.25,5.3076923076923075,2.6,2.4,2.5,2.75,2.14285714285714
11451,0.8571428571428571,2.375,9.318544166666666,1,4.384615384615385,2.2,2.4,2.5,4,1.57142857142859
11452,1.0714285714285714,1.3333333333333333,1.5686390909090908,1.25,5.076923076923077,3.6,3.8,1.5,3.75,3.14285714285714
11454,1,2.2222222222222223,1.730609090909091,1.25,4.769230769230769,3.4,2.8,2.25,3.75,2.42857142857141
11457,1.7142857142857142,1.6666666666666667,1.9129375,2,4.230769230769231,3.8,3.8,2.75,3,2.85714285714286
11458,-0.5333333333333333,1.6666666666666667,1.4129481818181817,1.25,5.076923076923077,3.6,3.2,3.5,3.75,3
11460,,,,,,,,,,
11462,2.2857142857142856,1.8888888888888888,1.2345072727272728,1.75,4.923076923076923,3.8,3.4,2,3.25,3.28571428571427
11463,,,,,,,,,,
11464,0.8571428571428571,1.5555555555555556,9.342998333333334,2.25,4.615384615384615,4,3.6,2.25,2.75,3.28571428571427
11465,1.7857142857142858,1.2222222222222223,1.5725641666666665,1.25,4.153846153846154,4,4,1.75,3.75,3.14285714285714
11466,1.3571428571428572,1.3333333333333333,1.7260175,1.75,5.384615384615385,4,4,2.75,3.25,3
11468,1.1428571428571428,2.2222222222222223,1.719393,1.25,4.615384615384615,3.4,3.2,2,3.75,3
11469,1.2,2,2.681365,1.5,4.153846153846154,3.2,2.8,2.5,3.5,1.71428571428573
11470,1.4285714285714286,2.25,1.710531818181818,1.75,4.153846153846154,2.8,2.2,1.75,3.25,3.14285714285714
11471,,,,,,,,,,
11472,0.5714285714285714,2.6666666666666665,8.519760833333333,1.5,5.230769230769231,3.4,2.6,4,3.5,3.14285714285714
11473,1.4285714285714286,2.625,1.669505,1.75,4,2.6,2.2,2.5,3.25,2.71428571428573
11474,0.9285714285714286,2.4444444444444446,4.652746363636363,1.5,4.6923076923076925,3.6,2.4,2.25,3.5,2.14285714285714
11475,,,,,,,,,,
11476,1.1428571428571428,1.25,8.780925833333333,1.25,4.615384615384615,4,3.8,1.75,3.75,3.14285714285714
11478,1.5714285714285714,1.7777777777777777,1.4425109090909092,2.25,4.769230769230769,3.8,3.4,1.75,2.75,3.42857142857141
11479,1.1428571428571428,2,1.9846918181818183,1.75,5,3.6,3.2,2.25,3.25,2.85714285714286
11481,1.0714285714285714,2.25,1.8841833333333333,2,4.153846153846154,2.2,2.6,2.25,3,2.42857142857141
11483,1.0714285714285714,1.7777777777777777,3.2619536363636366,1.25,4,3.2,3.6,1.75,3.75,2.85714285714286
